"url","path","bytes"
"https://thetork.com/demos/html/bitrader/assets/images/team/home2/5.png","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\assets\images\team\home2\5.png","120009"
"https://thetork.com/demos/html/bitrader/assets/images/team/home2/6.png","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\assets\images\team\home2\6.png","98885"
"https://thetork.com/demos/html/bitrader/assets/images/team/home2/7.png","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\assets\images\team\home2\7.png","113899"
"https://thetork.com/demos/html/bitrader/assets/images/team/home2/8.png","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\assets\images\team\home2\8.png","106016"
"https://thetork.com/demos/html/bitrader/assets/images/team/other/1.png","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\assets\images\team\other\1.png","93104"
"https://thetork.com/demos/html/bitrader/assets/images/team/other/2.png","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\assets\images\team\other\2.png","60065"
"https://thetork.com/demos/html/bitrader/assets/images/team-details/1.png","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\assets\images\team-details\1.png","48747"
"https://thetork.com/demos/html/bitrader/assets/images/testimonial/1.png","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\assets\images\testimonial\1.png","5094"
"https://thetork.com/demos/html/bitrader/assets/images/testimonial/2.png","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\assets\images\testimonial\2.png","5309"
"https://thetork.com/demos/html/bitrader/assets/images/testimonial/3.png","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\assets\images\testimonial\3.png","4952"
"https://thetork.com/demos/html/bitrader/assets/images/testimonial/4.png","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\assets\images\testimonial\4.png","5794"
"https://thetork.com/demos/html/bitrader/assets/images/testimonial/5.png","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\assets\images\testimonial\5.png","5515"
"https://thetork.com/demos/html/bitrader/assets/images/testimonial/6.png","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\assets\images\testimonial\6.png","5340"
"https://thetork.com/demos/html/bitrader/assets/js/all.min.js","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\assets\js\all.min.js","1472380"
"https://thetork.com/demos/html/bitrader/assets/js/aos.js","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\assets\js\aos.js","14239"
"https://thetork.com/demos/html/bitrader/assets/js/bootstrap.bundle.min.js","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\assets\js\bootstrap.bundle.min.js","80427"
"https://thetork.com/demos/html/bitrader/assets/js/custom.js","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\assets\js\custom.js","11315"
"https://thetork.com/demos/html/bitrader/assets/js/fslightbox.js","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\assets\js\fslightbox.js","30524"
"https://thetork.com/demos/html/bitrader/assets/js/purecounter_vanilla.js","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\assets\js\purecounter_vanilla.js","5417"
"https://thetork.com/demos/html/bitrader/assets/js/swiper-bundle.min.js","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\assets\js\swiper-bundle.min.js","143719"
"https://thetork.com/demos/html/bitrader/assets/webfonts/fa-brands-400.ttf","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\assets\webfonts\fa-brands-400.ttf","187448"
"https://thetork.com/demos/html/bitrader/assets/webfonts/fa-brands-400.woff2","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\assets\webfonts\fa-brands-400.woff2","108000"
"https://thetork.com/demos/html/bitrader/assets/webfonts/fa-regular-400.ttf","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\assets\webfonts\fa-regular-400.ttf","63728"
"https://thetork.com/demos/html/bitrader/assets/webfonts/fa-regular-400.woff2","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\assets\webfonts\fa-regular-400.woff2","24840"
"https://thetork.com/demos/html/bitrader/assets/webfonts/fa-solid-900.ttf","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\assets\webfonts\fa-solid-900.ttf","394832"
"https://thetork.com/demos/html/bitrader/assets/webfonts/fa-solid-900.woff2","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\assets\webfonts\fa-solid-900.woff2","149908"
"https://thetork.com/demos/html/bitrader/assets/webfonts/fa-v4compatibility.ttf","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\assets\webfonts\fa-v4compatibility.ttf","10172"
"https://thetork.com/demos/html/bitrader/assets/webfonts/fa-v4compatibility.woff2","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\assets\webfonts\fa-v4compatibility.woff2","4536"
"https://thetork.com/demos/html/bitrader/blog-details.html","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\blog-details.html","46159"
"https://thetork.com/demos/html/bitrader/blogs.html","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\blogs.html","36997"
"https://thetork.com/demos/html/bitrader/blog-sidebar.html","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\blog-sidebar.html","41882"
"https://thetork.com/demos/html/bitrader/contact.html","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\contact.html","28831"
"https://thetork.com/demos/html/bitrader/forgot-pass.html","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\forgot-pass.html","25204"
"https://thetork.com/demos/html/bitrader/forgot-pass-2.html","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\forgot-pass-2.html","18021"
"https://thetork.com/demos/html/bitrader/index.html","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\index.html","88657"
"https://thetork.com/demos/html/bitrader/index-2.html?theme=dark","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\index-2--theme_dark.html","85142"
"https://thetork.com/demos/html/bitrader/index-2.html?theme=light","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\index-2--theme_light.html","85142"
"https://thetork.com/demos/html/bitrader/index-3.html?theme=dark","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\index-3--theme_dark.html","68764"
"https://thetork.com/demos/html/bitrader/index-3.html?theme=light","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\index-3--theme_light.html","68764"
"https://thetork.com/demos/html/bitrader/index-4.html?theme=dark","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\index-4--theme_dark.html","70679"
"https://thetork.com/demos/html/bitrader/index-4.html?theme=light","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\index-4--theme_light.html","70679"
"https://thetork.com/demos/html/bitrader/index-5.html?theme=dark","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\index-5--theme_dark.html","69247"
"https://thetork.com/demos/html/bitrader/index-5.html?theme=light","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\index-5--theme_light.html","69247"
"https://thetork.com/demos/html/bitrader/index.html?theme=dark","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\index--theme_dark.html","88657"
"https://thetork.com/demos/html/bitrader/index.html?theme=light","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\index--theme_light.html","88657"
"https://thetork.com/demos/html/bitrader/price.html","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\price.html","37378"
"https://thetork.com/demos/html/bitrader/service-details.html","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\service-details.html","38151"
"https://thetork.com/demos/html/bitrader/services.html","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\services.html","36210"
"https://thetork.com/demos/html/bitrader/signin.html","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\signin.html","26659"
"https://thetork.com/demos/html/bitrader/signin-2.html","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\signin-2.html","20207"
"https://thetork.com/demos/html/bitrader/signup.html","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\signup.html","27305"
"https://thetork.com/demos/html/bitrader/signup-2.html","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\signup-2.html","20906"
"https://thetork.com/demos/html/bitrader/team.html","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\team.html","36927"
"https://thetork.com/demos/html/bitrader/team-2.html","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\team-2.html","49393"
"https://thetork.com/demos/html/bitrader/team-details.html","docs\trading-on-wheels\reference-downloads\bitrader-thetork-public-demo\team-details.html","27507"
